soil_moisture,soil_temperature,x470,x474,x478,x482,x486,x490,x494,x498,x502,x506,x510,x514,x518,x522,x526,x530,x534,x538,x542,x546,x550,x554,x558,x562,x566,x570,x574,x578,x582,x586,x590,x594,x598,x602,x606,x610,x614,x618,x622,x626,x630,x634,x638,x642,x646,x650,x654,x658,x662,x666,x670,x674,x678,x682,x686,x690,x694,x698,x702,x706,x710,x714,x718,x722,x726,x730,x734,x738,x742,x746,x750,x754,x758,x762,x766,x770,x774,x778,x782,x786,x790,x794,x798,x802,x806,x810,x814,x818,x822,x826,x830,x834,x838,x842,x846,x850,x854,x858,x862,x866,x870,x874,x878,x882,x886,x890,x894,x898,x902,x906,x910,x914,x918,x922,x926,x930
26.16,26.3,0.116679107,0.118138716,0.118797393,0.114707771,0.117083278,0.121688312,0.121819532,0.123745435,0.12797055,0.135150537,0.137859516,0.151197316,0.163363768,0.185569449,0.19314406,0.209656037,0.224958798,0.234350871,0.236166505,0.246446602,0.251110604,0.253037095,0.258568174,0.261560713,0.257171209,0.251154885,0.245915417,0.238514923,0.233775633,0.232428087,0.230971166,0.231486588,0.232189323,0.227445056,0.231533273,0.232992497,0.228895372,0.227660294,0.228600597,0.225044951,0.225836452,0.22301013,0.221658154,0.225902022,0.220502043,0.214826351,0.209462906,0.205099037,0.199888588,0.200721935,0.196672828,0.192124601,0.188570049,0.190824646,0.196389216,0.202959609,0.214022288,0.233646713,0.258318691,0.291962004,0.322708302,0.360698368,0.40161488,0.431057122,0.45625712,0.486341065,0.514271404,0.533315779,0.554900378,0.568034378,0.582171696,0.590178318,0.600101455,0.608526319,0.61426174,0.612984631,0.612783166,0.619638341,0.62538639,0.626771952,0.627319914,0.626998797,0.624649349,0.626062341,0.627346064,0.630530442,0.634438767,0.635009406,0.634646926,0.633091187,0.630147714,0.629977014,0.635180615,0.641582307,0.63956874,0.641457977,0.645788588,0.648972459,0.649758783,0.647762258,0.64577179,0.646006182,0.65040799,0.654953687,0.652058476,0.648613163,0.651782364,0.657571135,0.659851276,0.662852286,0.667405688,0.667210234,0.664138276,0.667955801,0.675893221,0.682860703
10.59,29.4,0.182191781,0.179690285,0.177253669,0.175709583,0.184679718,0.178688123,0.17720873,0.183628507,0.196106163,0.21197106,0.221744612,0.232561964,0.262537357,0.290729466,0.308466562,0.334554281,0.343905713,0.365070407,0.367329304,0.373324918,0.387119202,0.392140317,0.393926806,0.392171174,0.401445071,0.386831977,0.374082899,0.365171563,0.369958275,0.363653993,0.351643803,0.34975685,0.347868148,0.356891892,0.349699681,0.347550932,0.34726742,0.342656074,0.335707568,0.338966569,0.337622998,0.335782173,0.33259508,0.328056662,0.325767963,0.317762545,0.309865772,0.302632113,0.296207504,0.289497432,0.284926289,0.277673797,0.271618408,0.271925378,0.27612689,0.286524773,0.305757555,0.34585573,0.389415238,0.428845568,0.469879448,0.509740656,0.552617343,0.576171895,0.600906667,0.622239821,0.644364929,0.66129244,0.669387233,0.679143203,0.693178729,0.698087276,0.700121399,0.702583886,0.707205806,0.707044987,0.715011529,0.719551821,0.720214683,0.718128772,0.71720947,0.722410182,0.728862492,0.733611323,0.732770459,0.72881072,0.727182992,0.727604563,0.727276003,0.726904895,0.730211638,0.733002292,0.73568869,0.736847418,0.738978789,0.743734203,0.752344808,0.754140935,0.750183076,0.741381256,0.737663225,0.737132176,0.741059094,0.745457134,0.748991366,0.752306489,0.753737816,0.758940535,0.769074245,0.779701301,0.798210164,0.812823909,0.827493503,0.8332682,0.829205705,0.818122026
21.89,27.1,0.181035008,0.187279543,0.174441978,0.187392087,0.183031842,0.178804381,0.179661851,0.182009616,0.191303563,0.20573322,0.225280663,0.235351815,0.265432171,0.288001149,0.316381446,0.331829214,0.349822809,0.361189939,0.37317112,0.379820133,0.392665322,0.40040864,0.395725103,0.397159359,0.407061142,0.399054322,0.382505818,0.369432608,0.374032221,0.367115238,0.359171003,0.351221682,0.351385405,0.353157248,0.353309635,0.35319834,0.346559434,0.336356812,0.335826698,0.342830812,0.335790083,0.333341896,0.327933105,0.329669038,0.324014502,0.31700386,0.305275168,0.303660599,0.286556955,0.286200194,0.281575792,0.270187166,0.261519094,0.258683562,0.259078706,0.273000698,0.288000546,0.30954277,0.351242057,0.397246421,0.434641243,0.481040706,0.521076637,0.558070238,0.588562424,0.618787851,0.643509767,0.666695835,0.681459213,0.694122555,0.711414096,0.729004894,0.73910246,0.747020293,0.743422259,0.741204657,0.751494792,0.763193277,0.765570553,0.764146117,0.765845451,0.772841147,0.778437689,0.777719418,0.772439122,0.771169339,0.771678056,0.775513308,0.774589639,0.774172743,0.775458817,0.777310924,0.778145509,0.778350224,0.779819118,0.78269466,0.789217577,0.790585252,0.791537836,0.788464018,0.786367472,0.783876025,0.78495779,0.787184806,0.791284422,0.795074277,0.797447547,0.804086388,0.812288741,0.822509068,0.836354135,0.839579747,0.844094453,0.846737253,0.843499331,0.835936188
21.4,28.5,0.145175038,0.147231611,0.144802072,0.142786162,0.152663858,0.151135043,0.147654473,0.145122025,0.157342321,0.165418288,0.18558564,0.202654763,0.223123352,0.250677771,0.28065751,0.290743601,0.310545533,0.328614425,0.330868321,0.335252971,0.351422354,0.352109537,0.357561258,0.353662379,0.358908534,0.35100066,0.34165466,0.32756784,0.326576263,0.32111418,0.313446074,0.305924564,0.302257255,0.310092138,0.311853395,0.306960183,0.297944355,0.298442387,0.291033921,0.289576713,0.291800116,0.289416902,0.286098018,0.285018604,0.278424522,0.272367896,0.260899329,0.253393328,0.241907084,0.237928641,0.231586372,0.220855615,0.212351378,0.208525167,0.216391126,0.228981158,0.246913159,0.276381976,0.32136209,0.368656716,0.414819752,0.46152052,0.505054362,0.543627426,0.574007273,0.599226684,0.624952741,0.647160483,0.661852373,0.674308597,0.68950035,0.703898858,0.713883943,0.718846695,0.716903936,0.714569143,0.721431979,0.730044018,0.73147755,0.729898885,0.732127549,0.736567585,0.738655124,0.739400986,0.739672655,0.742526123,0.741609719,0.743269962,0.743478261,0.740681836,0.736163206,0.731627196,0.732628739,0.740069447,0.746530397,0.749775785,0.75055184,0.747458182,0.745854353,0.740998469,0.739877054,0.74278421,0.744973139,0.750016268,0.757232293,0.76028147,0.760878903,0.760363697,0.761485748,0.772566674,0.783151156,0.790932768,0.801187382,0.800717986,0.802723035,0.794369811
20.63,24.6,0.150496195,0.154587353,0.149253915,0.150574498,0.148661876,0.149972465,0.156766062,0.150788144,0.161344487,0.172118191,0.187296632,0.19953013,0.225127454,0.250241241,0.27049651,0.288123345,0.304526418,0.320138665,0.33288274,0.335352898,0.345775395,0.351302871,0.34976864,0.346579155,0.361508566,0.342225643,0.335442757,0.321495851,0.317767733,0.313745078,0.306592952,0.295896098,0.295790039,0.299938575,0.298578083,0.293194625,0.289330518,0.289052921,0.284005267,0.282331257,0.282757734,0.278191626,0.274320398,0.276584633,0.272412657,0.261493411,0.252483221,0.245036877,0.234315319,0.232784951,0.225153418,0.213903743,0.208763463,0.207588877,0.210887382,0.218771807,0.234599904,0.268816776,0.305263496,0.357081937,0.395108381,0.442316877,0.480769027,0.516956368,0.554569697,0.583117488,0.608704654,0.63369356,0.652616093,0.666779293,0.679247848,0.692275693,0.706349142,0.712814949,0.712585237,0.712838587,0.718335056,0.722973189,0.724400208,0.724811159,0.731138084,0.739169486,0.741103282,0.738715368,0.737093812,0.736918721,0.737585421,0.737946768,0.73853391,0.739616217,0.741351753,0.740641711,0.738595644,0.738074858,0.73728353,0.739474113,0.751799122,0.756627541,0.757526444,0.747658957,0.737663225,0.727737578,0.726784344,0.733170652,0.740439462,0.748240813,0.753266975,0.752140985,0.757012528,0.761053979,0.768340374,0.773822452,0.773263733,0.781895847,0.789306318,0.787368225
21.67,28.8,0.180687976,0.179690285,0.175379208,0.187156077,0.184797423,0.187988741,0.191693821,0.18825391,0.19576312,0.2078125,0.221402413,0.241712675,0.258640492,0.276433084,0.302797793,0.314745146,0.330949313,0.346893475,0.344767812,0.345545388,0.355859251,0.36511702,0.361057945,0.364037805,0.372324703,0.363954256,0.356184196,0.350257905,0.350028975,0.346571076,0.346700568,0.34029178,0.336295235,0.344287469,0.33828757,0.34155056,0.339715563,0.342418366,0.336779735,0.335947629,0.33823397,0.335538145,0.335784852,0.340087473,0.338042189,0.330660189,0.323510067,0.317288044,0.30997562,0.31073164,0.309988009,0.299064171,0.293544552,0.296135164,0.298813056,0.309727844,0.327921413,0.35796005,0.397220617,0.434980201,0.467897299,0.509740656,0.540021215,0.556914813,0.570414545,0.587100531,0.600153029,0.61399195,0.619640953,0.624694448,0.633072455,0.638731648,0.640842506,0.642953586,0.643637596,0.642863932,0.647407967,0.651504602,0.654387792,0.65578514,0.662103914,0.669300789,0.670948259,0.667715809,0.664203593,0.663416288,0.663553531,0.66243346,0.663684042,0.665707876,0.664973294,0.666080978,0.668063776,0.670565672,0.675098349,0.680065226,0.685537275,0.682884136,0.68007323,0.673628012,0.671172004,0.669842418,0.67275518,0.67784285,0.682364254,0.689601251,0.69323476,0.695767966,0.694227697,0.696518029,0.701567739,0.71242661,0.722183887,0.725170408,0.727133429,0.723556302
24.7,25.6,0.195957382,0.198721809,0.208768036,0.206508912,0.200805352,0.201590895,0.206295727,0.204211551,0.215202215,0.222714008,0.229729243,0.246622812,0.270108409,0.291602527,0.310177888,0.324282877,0.331765464,0.348016769,0.351516115,0.354738614,0.363825496,0.368041182,0.366253023,0.365135206,0.386676884,0.37920607,0.368923861,0.362614936,0.364673157,0.363765646,0.362429044,0.35719369,0.354902663,0.366928747,0.360529542,0.360022292,0.361309154,0.357750532,0.355483102,0.356717936,0.359740176,0.354084254,0.355536902,0.350009792,0.349940672,0.34570744,0.342255034,0.332458218,0.324001084,0.319700125,0.314678705,0.310695187,0.303510981,0.308708201,0.309820545,0.313440335,0.330254451,0.36212091,0.394903396,0.432665245,0.466245508,0.498450603,0.532866614,0.557299954,0.573730909,0.593030839,0.616914214,0.634774239,0.645081233,0.65164143,0.662890802,0.670424144,0.675210424,0.674792043,0.671595486,0.670402344,0.671654608,0.676670668,0.679577042,0.680388474,0.682273765,0.681698083,0.682270989,0.683027946,0.681421158,0.682284438,0.685041762,0.68730038,0.6893186,0.688085891,0.690839725,0.687853323,0.684358014,0.689514273,0.692898568,0.702372605,0.706585156,0.701067441,0.699861676,0.693762592,0.692852264,0.691228493,0.692555641,0.700097609,0.703899505,0.701329163,0.699355691,0.704306937,0.710762633,0.718165138,0.726638505,0.72920143,0.739806434,0.735617559,0.745723912,0.742345368
11.5,29,0.16148554,0.169182081,0.16178937,0.167803242,0.163257341,0.165551,0.171601599,0.171718094,0.168548387,0.187135214,0.201668968,0.211024316,0.232809845,0.254824813,0.274667868,0.291896514,0.302077964,0.311969257,0.322709924,0.328158199,0.334884832,0.341118718,0.344873278,0.34189026,0.346532377,0.336480097,0.329757287,0.323519847,0.320850719,0.317206323,0.309738647,0.301642747,0.305661053,0.311842752,0.310572444,0.30931327,0.307974165,0.299868635,0.298896483,0.299720351,0.302553219,0.295883637,0.294931233,0.297421503,0.293829927,0.288806069,0.281302013,0.272420326,0.266226466,0.263647091,0.25919447,0.251069519,0.244908379,0.244639212,0.246863078,0.255233775,0.274909612,0.298068883,0.337582643,0.375138593,0.412176887,0.456139279,0.485908247,0.51397152,0.537435152,0.562317153,0.585358718,0.606925971,0.619802993,0.633491845,0.645829386,0.656398858,0.661832308,0.668378541,0.66879212,0.669424204,0.677546315,0.6862505,0.686502183,0.681299708,0.680218724,0.687743676,0.691987115,0.691864801,0.686958084,0.684330382,0.687395596,0.691406844,0.693654416,0.694099031,0.694654833,0.697402597,0.697592302,0.696802196,0.698600803,0.702140236,0.70603947,0.703554047,0.702799024,0.698891933,0.699341074,0.701386879,0.70475825,0.707515861,0.707009288,0.708209539,0.706732199,0.710315842,0.713159001,0.721651376,0.734912686,0.738930826,0.737678107,0.738725802,0.741514746,0.741813602
25.99,26.4,0.189479452,0.190548762,0.191663584,0.189988199,0.18715153,0.184849783,0.185268982,0.195423285,0.189130958,0.210700389,0.222429009,0.241935863,0.259642543,0.280470994,0.298198604,0.320719329,0.329521048,0.348016769,0.357559372,0.364731251,0.365237236,0.376309505,0.372247345,0.372916776,0.381060813,0.37314713,0.366396985,0.358353891,0.355203987,0.347240994,0.343105487,0.341418574,0.332437597,0.339385749,0.336540819,0.341903523,0.334405664,0.334455148,0.330704119,0.331841871,0.333346196,0.328461341,0.329282624,0.332149618,0.325141727,0.320417942,0.315731544,0.30700318,0.297751591,0.296751354,0.291895323,0.285828877,0.280920408,0.280084477,0.283778437,0.290900209,0.306146395,0.32959055,0.367340651,0.408358209,0.448185928,0.481990337,0.520572792,0.553641109,0.576310303,0.597456443,0.623071384,0.643087154,0.663391753,0.673040504,0.684021914,0.693825449,0.700890256,0.695254169,0.693870878,0.692974814,0.700357796,0.707082833,0.711995835,0.71455977,0.711196571,0.714604479,0.718687336,0.720051321,0.724047904,0.7319933,0.741533789,0.740228137,0.738001441,0.736343242,0.736621019,0.735828877,0.734388211,0.732014374,0.730502494,0.737847534,0.751799122,0.759502679,0.755980472,0.740462567,0.72934228,0.724835183,0.737221796,0.74738897,0.748680388,0.748866302,0.748480093,0.750796887,0.749424031,0.765350971,0.779427775,0.788248797,0.794632135,0.790529855,0.786237135,0.771592499
10.94,29.8,0.096881852,0.097697248,0.09224713,0.092616637,0.095426873,0.09228297,0.094962398,0.095110353,0.101016312,0.107945176,0.114219181,0.129154282,0.140517272,0.156885657,0.173889814,0.185601098,0.198225784,0.205909122,0.2140463,0.21842238,0.223563199,0.23035575,0.229603745,0.229083503,0.22366678,0.219208064,0.220233926,0.21164557,0.209666558,0.20673397,0.200066504,0.201645617,0.201269362,0.199924245,0.196466728,0.194317357,0.195845927,0.193341894,0.194686483,0.191891254,0.189909674,0.188717088,0.187976457,0.1859028,0.184320842,0.180829527,0.173494376,0.173046105,0.169550027,0.163058192,0.156579566,0.152863304,0.152767544,0.149609544,0.151746678,0.16122511,0.175449899,0.196109791,0.224399431,0.257234121,0.294585415,0.332339083,0.373282356,0.408244759,0.444157633,0.474949069,0.493799209,0.513557633,0.528921519,0.538313309,0.550645986,0.560824366,0.572496831,0.58250167,0.588218659,0.588750166,0.590734516,0.59636473,0.59911909,0.596407464,0.594751345,0.597640974,0.601358977,0.603512231,0.603664694,0.604713252,0.609757907,0.61563849,0.615571288,0.612208612,0.608481583,0.609224767,0.611630121,0.618795763,0.618027939,0.617271309,0.613444553,0.615477486,0.617040129,0.621931153,0.624747318,0.626735884,0.63100579,0.634196457,0.641326404,0.64681862,0.650295176,0.650578858,0.648419763,0.64719158,0.642711259,0.64228138,0.643262681,0.647044623,0.656415868,0.663460453
22.06,27.1,0.104861189,0.101094811,0.102150538,0.100909624,0.101829975,0.09962444,0.10350833,0.10262814,0.113248219,0.120588023,0.12579085,0.136549894,0.154662856,0.17117238,0.187798362,0.200264106,0.215926839,0.223201645,0.23432709,0.239440503,0.240603272,0.249686302,0.253066902,0.252430414,0.247538409,0.244198571,0.240128169,0.230886076,0.224799971,0.21965914,0.220564546,0.2178789,0.221295807,0.21669255,0.217418346,0.212530074,0.213589863,0.209607752,0.209885887,0.20474879,0.204060692,0.202533062,0.20486467,0.2012673,0.199351629,0.195918199,0.190764952,0.183169023,0.176028118,0.171389043,0.167874097,0.162518683,0.160591218,0.158099783,0.157504004,0.165840961,0.184344801,0.206024096,0.232112664,0.26532618,0.301266733,0.336926132,0.372275429,0.409506938,0.440162419,0.470602952,0.495261924,0.519564919,0.541299578,0.559560023,0.575572088,0.588843497,0.599809886,0.610424182,0.611292254,0.614806083,0.621339901,0.628741355,0.624985819,0.62050601,0.622126685,0.624584585,0.624705332,0.625163748,0.6257097,0.628071821,0.633397397,0.639403827,0.637428951,0.633612704,0.631659381,0.631721798,0.631783104,0.632513708,0.633204174,0.634342578,0.63260465,0.638481159,0.641999932,0.644299484,0.642771396,0.6403677,0.64121624,0.648404794,0.6591261,0.670576257,0.675464363,0.672849569,0.666085264,0.662515823,0.661420913,0.669125521,0.681654553,0.690471926,0.697616679,0.697621543
21.84,28.7,0.088761289,0.085701774,0.088853654,0.086693075,0.083378026,0.084529828,0.08764708,0.090627269,0.090708525,0.096195574,0.111088024,0.118800425,0.129120356,0.15219049,0.161629198,0.17817184,0.197314701,0.198928066,0.208943808,0.216569719,0.2210742,0.223912233,0.223609038,0.225923286,0.226002048,0.221897331,0.215443339,0.20927438,0.200448934,0.194152555,0.192485037,0.190211738,0.189138648,0.189201167,0.190884463,0.185102158,0.187599783,0.182769087,0.17993412,0.17813668,0.177790983,0.180214951,0.180901666,0.178717412,0.174171186,0.170118915,0.166554601,0.162524647,0.155474176,0.152705291,0.147641449,0.141747448,0.139837892,0.136585683,0.137929094,0.146718147,0.16092428,0.184825216,0.218038001,0.254355215,0.29002997,0.32656828,0.361127304,0.392537644,0.42163289,0.450909611,0.471924975,0.493446285,0.508334177,0.525982627,0.544524893,0.554072007,0.56400507,0.57006346,0.571782672,0.573608713,0.579036177,0.583096662,0.582698789,0.579689886,0.582766749,0.587814481,0.589305152,0.590114958,0.589878624,0.589183304,0.593485737,0.598783182,0.597335012,0.593254386,0.593287249,0.594076336,0.596386198,0.601324797,0.601172632,0.599813521,0.593255727,0.593378452,0.595525298,0.598712565,0.598268309,0.603404505,0.60887217,0.615805291,0.621578817,0.625097353,0.623894888,0.619331338,0.615827597,0.619497993,0.622823589,0.631826294,0.645648617,0.651557511,0.654072335,0.650516004
20.86,24.2,0.091938901,0.088752646,0.086152725,0.087808099,0.085374692,0.087068467,0.087988917,0.093317119,0.090983399,0.100661797,0.108093003,0.11940552,0.134148407,0.148836799,0.16400222,0.178367347,0.18904987,0.199312344,0.206231091,0.209350728,0.213798663,0.218048632,0.220901751,0.216184657,0.215169,0.210090793,0.204864127,0.201957568,0.197834981,0.192502533,0.189677086,0.183789004,0.187344163,0.182364304,0.181822344,0.18074852,0.178617376,0.177667523,0.175836242,0.171857418,0.172371444,0.171864637,0.170327514,0.169697457,0.166500836,0.160815537,0.156775827,0.153916181,0.148116345,0.145264144,0.140572211,0.134688474,0.13226128,0.131392625,0.13208952,0.138805258,0.154395911,0.173943662,0.20277057,0.23622589,0.275224775,0.312289241,0.343649922,0.375077502,0.408476235,0.442217377,0.465874654,0.487700186,0.503780591,0.519975372,0.537078614,0.549654577,0.558745247,0.568286573,0.56950692,0.574365786,0.576822977,0.582334859,0.582445193,0.578743608,0.579045216,0.585088422,0.586196534,0.583575057,0.584160899,0.584473402,0.588360645,0.592454369,0.591708928,0.590546639,0.589295517,0.588468193,0.587859935,0.588836291,0.58993576,0.591181257,0.592098406,0.592926132,0.596305292,0.59995525,0.602790714,0.603207892,0.608608675,0.610560157,0.612511047,0.616340967,0.61712383,0.61611065,0.608843562,0.604586061,0.607647981,0.616073022,0.62641653,0.636021338,0.643035054,0.641248085
21.9,29.1,0.110369049,0.111980877,0.110530344,0.108714789,0.105134802,0.108612596,0.110413443,0.116698127,0.119364172,0.121962245,0.136205352,0.135810333,0.149232561,0.163056448,0.176131002,0.191726977,0.204668448,0.202898942,0.211398171,0.216569719,0.220499815,0.224427714,0.228830235,0.229986422,0.22950495,0.219732799,0.221098893,0.216116955,0.210492017,0.205358952,0.205963201,0.203692422,0.206581035,0.206185372,0.206761294,0.204983769,0.206889871,0.206058837,0.210928983,0.206916631,0.20774899,0.211794319,0.214754164,0.209675732,0.210508502,0.211163231,0.20590628,0.206682888,0.200260976,0.200506577,0.195419749,0.190673442,0.194685969,0.192637744,0.195831349,0.207466054,0.224086243,0.241651111,0.26551017,0.294582088,0.324955045,0.357197928,0.387163569,0.416098317,0.440024653,0.464015869,0.477908808,0.490834422,0.50224135,0.509604952,0.519598791,0.525674239,0.534283904,0.545250501,0.549594091,0.55026564,0.551782208,0.555544789,0.555310488,0.554897404,0.558671403,0.563913914,0.565134061,0.565225237,0.563450028,0.563278842,0.566514937,0.570109786,0.569527926,0.567853144,0.570238216,0.572352841,0.573520313,0.575377175,0.576309439,0.576622364,0.571652398,0.570956332,0.573945469,0.57686747,0.580047604,0.583808768,0.58792428,0.593629661,0.599681833,0.600864564,0.601393089,0.603022325,0.59918916,0.596614706,0.593373208,0.598129833,0.607979756,0.619005529,0.627310707,0.626848343
24.88,26,0.110722117,0.106919203,0.109422271,0.10662412,0.105616756,0.108543984,0.106379763,0.1078699,0.112011284,0.120519311,0.124157203,0.132986553,0.150573374,0.164599146,0.177317513,0.188729206,0.198616249,0.206741725,0.215983955,0.219252883,0.222222969,0.226038593,0.230377256,0.225858792,0.227039945,0.225504885,0.21903628,0.215981458,0.214206582,0.205702707,0.209051947,0.205245171,0.206150359,0.202371122,0.206036325,0.202008784,0.203503061,0.202583859,0.199231403,0.197049219,0.194651771,0.198130169,0.200376361,0.197368845,0.197259715,0.192478295,0.188951148,0.185241431,0.181386539,0.180690477,0.176487192,0.171362685,0.167838412,0.168650759,0.16959439,0.174742961,0.191607611,0.211021551,0.240621076,0.275908104,0.310529471,0.347727892,0.375152364,0.396464423,0.431620926,0.46082419,0.483360745,0.502261324,0.514875949,0.525097347,0.538908632,0.54763518,0.553485425,0.560607882,0.565524355,0.565154735,0.56885546,0.573383675,0.574139945,0.57293977,0.576017529,0.579953287,0.579091122,0.577797086,0.576346675,0.579572558,0.586310608,0.591808572,0.591579592,0.587452072,0.586398292,0.587630195,0.59154173,0.590648095,0.590904456,0.58957076,0.584961592,0.587886002,0.592015326,0.598189329,0.597743972,0.603601118,0.607488819,0.611224098,0.613787252,0.622450073,0.624578834,0.621112995,0.618703377,0.618467214,0.613399468,0.619958358,0.628730165,0.640090336,0.643035054,0.638797065
11.6,29.9,0.102389713,0.101926867,0.097164206,0.098400822,0.096115379,0.096399682,0.093868519,0.100903877,0.106926109,0.112411399,0.114423387,0.122565464,0.1374334,0.154739295,0.164661393,0.17999657,0.190872037,0.198031416,0.207845803,0.211203389,0.210416177,0.216695493,0.216647442,0.219602851,0.216725845,0.211533814,0.208922818,0.206293457,0.202581369,0.190715009,0.19115126,0.186965082,0.188636192,0.190712473,0.190449481,0.187496658,0.19083934,0.18720523,0.185820164,0.185462486,0.185995563,0.188185705,0.184857463,0.181545703,0.182228928,0.181220425,0.174835014,0.175437345,0.170429768,0.167183177,0.163567549,0.160733655,0.162155953,0.161314534,0.162603351,0.169879832,0.184834429,0.20570168,0.231476521,0.263770015,0.29245954,0.324718664,0.360767687,0.388190139,0.414606823,0.442421102,0.468800084,0.490507939,0.503331646,0.513651945,0.52799163,0.540693503,0.553929024,0.561686707,0.566219723,0.570264975,0.572839219,0.576938755,0.576549101,0.573570622,0.574629839,0.57950951,0.581628769,0.583194092,0.58447855,0.583900576,0.58618248,0.590194079,0.591838263,0.5910624,0.590776321,0.587694656,0.589668536,0.591295167,0.587998369,0.583193192,0.583097019,0.587304448,0.592665321,0.598581756,0.601479872,0.602486979,0.607093576,0.608169969,0.61136918,0.614983388,0.617944564,0.617070004,0.611240045,0.608090709,0.611043437,0.616284949,0.622512272,0.629510942,0.637894402,0.64132468
26.1,26.2,0.111851934,0.108305963,0.109837798,0.108854167,0.108095376,0.106348404,0.112669569,0.11449107,0.113110782,0.123542601,0.125654713,0.137154989,0.151377862,0.165269884,0.176394671,0.191205625,0.200828881,0.206485539,0.216500663,0.218614034,0.225413993,0.231322278,0.228959153,0.228696538,0.227039945,0.224324231,0.221298501,0.2143555,0.212693241,0.20597771,0.210315525,0.201857355,0.205576124,0.203234726,0.202266484,0.202589269,0.203355809,0.201992373,0.199827458,0.200039344,0.199619681,0.197522873,0.197029148,0.193241069,0.187807365,0.188100235,0.183430872,0.180777782,0.174828472,0.171955217,0.169986743,0.16503395,0.164214815,0.164199566,0.163508073,0.170127109,0.180999012,0.208119803,0.233623504,0.261591384,0.298533467,0.333670807,0.36378847,0.392116918,0.425834753,0.460145109,0.488546733,0.512578184,0.525394093,0.535973641,0.551024611,0.557227315,0.574017744,0.579392118,0.581581049,0.583450657,0.586813991,0.591159076,0.592906003,0.589720433,0.589642122,0.59288622,0.593936358,0.597353295,0.598709332,0.597266515,0.598738957,0.603432922,0.603866444,0.600990805,0.598115957,0.597041561,0.595417304,0.595695263,0.596329153,0.596012748,0.597306352,0.603394096,0.608525196,0.606822719,0.608230708,0.61330068,0.614207953,0.619456966,0.626011949,0.628830696,0.628819294,0.624813359,0.622263865,0.620253897,0.621299099,0.627305175,0.630609993,0.642605716,0.648780488,0.649673466
10.61,29.2,0.175089036,0.173340947,0.163059701,0.169746433,0.176063628,0.17240628,0.173184252,0.17623799,0.192621262,0.201674656,0.215214477,0.232468655,0.257830962,0.282545263,0.310645974,0.33227483,0.34626916,0.363428098,0.363933442,0.379937817,0.394807938,0.38769989,0.397419709,0.388190015,0.38582699,0.381253494,0.378469945,0.37275419,0.367534586,0.352171543,0.350722685,0.348866733,0.342888971,0.344512042,0.352409562,0.347455119,0.345654977,0.340184368,0.338471178,0.33841793,0.338533997,0.333083912,0.328171379,0.325455886,0.325091625,0.315274151,0.30613237,0.297681748,0.291822166,0.287106264,0.283204942,0.274811231,0.272727273,0.273821067,0.278761256,0.293751372,0.309079275,0.34494436,0.38832393,0.430234029,0.474028162,0.513861898,0.550126221,0.578932732,0.610423288,0.631297487,0.645788266,0.664107799,0.674044621,0.679899953,0.688417514,0.6936,0.700936925,0.706272372,0.712450683,0.712391584,0.711229947,0.713169458,0.716389559,0.718824755,0.720430197,0.720403494,0.720276383,0.723139636,0.725123071,0.731270931,0.739836473,0.74255283,0.741422007,0.73799515,0.739104528,0.739449853,0.740973372,0.744580412,0.747350543,0.748277179,0.747703465,0.746957627,0.747261492,0.746979043,0.749203997,0.752085016,0.749662624,0.747206596,0.74582273,0.747464019,0.752235099,0.76464735,0.778641763,0.785913728,0.791363263,0.794270979,0.79794592,0.800790857,0.806001276,0.807324968
21.9,27,0.173880692,0.177198325,0.170629901,0.176256931,0.173784876,0.188112784,0.182280315,0.182908352,0.198195892,0.210191122,0.216719474,0.233994194,0.249469496,0.280764048,0.309666705,0.338785767,0.349469429,0.363113442,0.366421167,0.379523264,0.392167436,0.398521358,0.397732638,0.396338245,0.395116395,0.393151068,0.38557377,0.384455498,0.369830242,0.360457932,0.358751837,0.346278177,0.34700458,0.343558705,0.349373642,0.347455119,0.347369778,0.347215009,0.346741855,0.341924852,0.335257048,0.328768038,0.330723256,0.325838026,0.324188951,0.317885117,0.308639489,0.298613251,0.287524738,0.282743776,0.278924419,0.271886225,0.266013986,0.263912149,0.266381141,0.275539621,0.289086385,0.310750103,0.352758048,0.399348514,0.43778433,0.482182487,0.520305126,0.55849512,0.591347561,0.621210793,0.64214075,0.663762987,0.681431412,0.69776187,0.715178078,0.73096,0.73773214,0.743282278,0.745039246,0.748109723,0.753446918,0.759007627,0.760142156,0.759841634,0.761219726,0.763477537,0.763879321,0.767081236,0.769908219,0.774619056,0.781316643,0.787621998,0.786452217,0.782215036,0.778243105,0.78218188,0.784787871,0.789789675,0.788977582,0.785606382,0.7817083,0.780207627,0.780474901,0.784067095,0.790071132,0.791659936,0.793559959,0.795508223,0.797860686,0.800836657,0.802152318,0.802625696,0.803139489,0.807933596,0.819363081,0.830201654,0.844364326,0.854390703,0.853270524,0.850184245
